Trajectory ID,Mol smiles,Molality,Monomer Molecular Weight,Degree of Polymerization,Density,CONDUCTIVITY,TFSI Diffusivity,Li Diffusivity,Poly Diffusivity,Transference Number
14381,C#CCN(CC#N)CC(OC(=O)[Au])C(C)O[Cu],1.2851e+0,4.6873e+2,3.1000e+1,1.3129e+0,5.1706e-5,2.6550e-8,1.0601e-8,1.2251e-8,1.7383e-1
14382,CN(CCCCCN[Cu])CCOC(=O)[Au],1.4582e+0,4.4677e+2,1.4000e+1,1.2115e+0,6.3285e-5,2.2555e-8,1.4299e-8,2.8712e-8,2.6127e-1
14383,CC(C)(N[Cu])C(=O)NCCCCNC(=O)[Au],1.4125e+0,4.5977e+2,1.6000e+1,1.3055e+0,8.5116e-5,1.5232e-8,2.3415e-8,1.0657e-8,4.6834e-1
14384,COCC(CN(C)CCCO[Cu])OC(=O)[Au],1.4347e+0,4.6375e+2,1.7000e+1,1.2603e+0,1.4906e-4,5.9300e-8,2.4072e-8,3.8127e-8,6.0261e-2
14385,CC(CC(=O)NC(C)CCO[Cu])NC(=O)[Au],1.4056e+0,4.6075e+2,1.6000e+1,1.3026e+0,4.1970e-5,1.6565e-8,1.1471e-8,9.7165e-9,2.5930e-1
14386,CCSCCN(CCN[Cu])CCOC(=O)[Au],1.4959e+0,4.7883e+2,1.9000e+1,1.2916e+0,1.2544e-4,5.3204e-8,2.9482e-8,4.5788e-8,4.8913e-2
14387,C=CCCC(CNCCOC(=O)[Au])O[Cu],1.4087e+0,4.4574e+2,1.9000e+1,1.2367e+0,6.9625e-5,4.5156e-8,1.8624e-8,2.7512e-8,-3.2285e-1
14388,COCCN(CCCOC(=O)[Au])CCO[Cu],1.4347e+0,4.6375e+2,1.7000e+1,1.2697e+0,1.7730e-4,5.8618e-8,2.4480e-8,4.2684e-8,2.2397e-1
14389,CC(O[Cu])C(C)N(C)CC(C)(C)NC(=O)[Au],1.4485e+0,4.6080e+2,1.9000e+1,1.1892e+0,1.5902e-5,1.1726e-8,6.7529e-9,7.5717e-9,6.2684e-3
14390,CCCOCCNCC(COC(=O)[Au])O[Cu],1.3164e+0,4.6375e+2,3.1000e+1,1.2251e+0,7.3051e-5,3.6841e-8,2.4030e-8,3.4427e-8,1.8469e-1
14391,CSCCN(CCO[Cu])CCOC(=O)[Au],1.4135e+0,4.6579e+2,1.9000e+1,1.3428e+0,1.5898e-4,6.5815e-8,3.0427e-8,4.1393e-8,-8.5346e-2
14392,CC(CCNC(C)CC(C)NC(=O)[Au])N[Cu],1.4121e+0,4.5981e+2,1.6000e+1,1.1882e+0,7.0827e-5,1.9057e-8,1.9659e-8,1.0335e-8,4.0900e-1
14393,CC(C)C(CNCC(C)(C)COC(=O)[Au])O[Cu],1.3550e+0,4.7581e+2,1.7000e+1,1.1585e+0,2.7459e-5,2.7417e-8,1.5519e-8,1.4331e-8,-7.8458e-1
14394,CCCCCN(CCCNC(=O)[Au])CCO[Cu],1.3612e+0,4.7482e+2,1.7000e+1,1.1628e+0,6.4007e-5,4.1758e-8,1.5593e-8,2.2289e-8,-7.5278e-2
14395,CC(=O)C=C(C)NC(=O)C(CCN[Cu])NC(=O)[Au],1.4157e+0,4.8576e+2,2.6000e+1,1.4078e+0,5.2712e-5,1.2119e-8,8.8657e-9,7.3795e-9,3.1798e-1
14396,CC(C)C#CC(=O)NC(C)(CO[Cu])COC(=O)[Au],1.4157e+0,4.8576e+2,2.6000e+1,1.3017e+0,4.0960e-5,1.8058e-8,7.9739e-9,8.2265e-9,5.4498e-2
14397,CSCC(CNCCC(C)OC(=O)[Au])O[Cu],1.4783e+0,4.7982e+2,1.7000e+1,1.2913e+0,9.0447e-5,5.0434e-8,1.6119e-8,2.6612e-8,-2.8498e-1
14398,C=CCOCC(CNCCCOC(=O)[Au])O[Cu],1.3553e+0,4.7576e+2,1.7000e+1,1.2400e+0,1.3201e-4,5.4731e-8,3.1787e-8,4.1845e-8,2.5976e-1
14399,CCN(CC(C)COC(=O)[Au])C(C)CO[Cu],1.4486e+0,4.6178e+2,1.7000e+1,1.2038e+0,3.8820e-5,4.1864e-8,1.8153e-8,2.6220e-8,-8.7449e-1
14400,CN(CCCCN[Cu])CCCCOC(=O)[Au],1.4603e+0,4.6080e+2,1.3000e+1,1.1892e+0,6.9979e-5,3.1576e-8,2.4996e-8,3.4419e-8,2.7458e-1
14401,CCC(COC(=O)[Au])C(=O)NCC(CF)O[Cu],1.4788e+0,4.7973e+2,1.7000e+1,1.3907e+0,3.5787e-5,1.1464e-8,1.0130e-8,7.9214e-9,2.5109e-1
14402,CCCC(CN(C)C(C)CCO[Cu])OC(=O)[Au],1.3550e+0,4.7581e+2,1.7000e+1,1.1692e+0,5.2719e-5,4.3896e-8,2.5209e-8,3.3381e-8,3.2312e-2
14403,COCCCN(CCO[Cu])CCOC(=O)[Au],1.4276e+0,4.6375e+2,1.9000e+1,1.2774e+0,1.3322e-4,4.9992e-8,1.9589e-8,3.8233e-8,1.1131e-1
14404,CCCC(O[Cu])C(=O)NCC(CC)OC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2710e+0,3.8078e-5,2.0203e-8,1.0069e-8,9.9332e-9,3.1581e-1
14405,C=CCN(C)CC(OC(=O)[Au])C(C)O[Cu],1.4438e+0,4.4574e+2,3.1000e+1,1.2364e+0,5.3893e-5,3.9453e-8,2.6434e-8,2.3273e-8,-1.9703e-1
14406,CCC(COC(=O)[Au])NCC(COC)O[Cu],1.4276e+0,4.6375e+2,1.9000e+1,1.2497e+0,5.0938e-5,2.8449e-8,1.7274e-8,2.2558e-8,1.9787e-1
14407,CN(CCO[Cu])CC(C)(C)NC(=O)[Au],1.3764e+0,4.3274e+2,1.9000e+1,1.2181e+0,7.9893e-5,2.6588e-8,2.0772e-8,1.7322e-8,1.4090e-1
14408,CC(CO[Cu])(COC(=O)[Au])NC(=O)C(F)F,1.3063e+0,4.6966e+2,2.6000e+1,1.5367e+0,6.7235e-5,2.2715e-8,1.0363e-8,1.0727e-8,7.5404e-2
14409,CC(C)C(COC(=O)[Au])NCCOCCO[Cu],1.4797e+0,4.7778e+2,1.4000e+1,1.2360e+0,1.5248e-4,5.1472e-8,3.2506e-8,4.2023e-8,2.6666e-2
14410,CN(CCO[Cu])C(COC(=O)[Au])CC(C)(C)C,1.3482e+0,4.7581e+2,1.9000e+1,1.1744e+0,3.2720e-5,2.8541e-8,1.3978e-8,1.6842e-8,-5.1814e-1
14411,CC(C)(O[Cu])C(=O)OCCCOC(=O)[Au],1.4076e+0,4.4869e+2,1.7000e+1,1.3313e+0,5.4911e-5,2.2033e-8,1.5657e-8,2.3005e-8,1.3530e-1
14412,C#CCN(CCOCCO[Cu])CCOC(=O)[Au],1.3818e+0,4.7375e+2,1.4000e+1,1.2884e+0,1.9140e-4,4.8890e-8,3.9423e-8,5.4132e-8,4.0376e-1
14413,CC(C)(CNCCCO[Cu])OC(=O)[Au],1.4007e+0,4.3373e+2,1.7000e+1,1.2334e+0,6.3084e-5,3.3565e-8,2.3830e-8,2.5068e-8,6.5012e-2
14414,CCC(COC(=O)[Au])NCCO[Cu],1.4881e+0,4.1970e+2,1.9000e+1,1.2770e+0,6.7064e-5,2.6828e-8,1.8434e-8,2.4773e-8,2.4250e-1
14415,COCCCN(CCOC(=O)[Au])CC(C)O[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2364e+0,1.2125e-4,5.4990e-8,2.3123e-8,2.8536e-8,-2.1002e-1
14416,C=CC(COC(=O)[Au])NCC(COC)O[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.2796e+0,1.3018e-4,5.3014e-8,2.8784e-8,2.4314e-8,1.0608e-1
14417,CN(C)CCCN(C)CC(COC(=O)[Au])O[Cu],1.4848e+0,4.7679e+2,3.1000e+1,1.2159e+0,1.6245e-4,6.7370e-8,2.4312e-8,2.7418e-8,1.9524e-1
14418,CC(CNC(C)(CNC(=O)[Au])C(C)C)N[Cu],1.4556e+0,4.5981e+2,1.9000e+1,1.1961e+0,5.0071e-5,1.4303e-8,1.8633e-8,8.1031e-9,3.5764e-1
14419,C=CC(CNCCCCO[Cu])OC(=O)[Au],1.3918e+0,4.4574e+2,1.6000e+1,1.2345e+0,1.1645e-4,5.4237e-8,3.4560e-8,4.5829e-8,2.9535e-1
14420,CC(C)C(CO[Cu])NC(=O)COC(=O)[Au],1.3940e+0,4.4771e+2,1.9000e+1,1.3480e+0,6.9379e-5,2.6999e-8,9.9982e-9,9.5275e-9,-8.1791e-2
14421,CC(CNCC(F)(F)COC(=O)[Au])O[Cu],1.4935e+0,4.5568e+2,1.7000e+1,1.4095e+0,5.7959e-5,2.7952e-8,2.1248e-8,2.3226e-8,-1.1745e-1
14422,CC(OC(=O)[Au])C(NC(=O)CN[Cu])C(=O)O,1.4351e+0,4.6268e+2,1.9000e+1,1.5022e+0,2.6361e-5,9.6425e-9,6.9776e-9,4.2860e-9,2.0535e-1
14423,CC(CC(=O)NCC(C)(C)NC(=O)[Au])N[Cu],1.4631e+0,4.5977e+2,1.7000e+1,1.3030e+0,5.3243e-5,1.0727e-8,1.1489e-8,7.2436e-9,3.4383e-1
14424,CC#CCN(CCO[Cu])CCOC(=O)[Au],1.4241e+0,4.4372e+2,1.9000e+1,1.2792e+0,8.0403e-5,3.9283e-8,1.5791e-8,2.5010e-8,5.5229e-2
14425,CN(CCOCCN[Cu])CC(C)(C)OC(=O)[Au],1.4864e+0,4.7679e+2,1.4000e+1,1.2286e+0,1.3391e-4,3.4569e-8,1.6967e-8,2.3747e-8,2.5253e-1
14426,CCN(CCOC(=O)[Au])C(=O)C(C)(C)O[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3118e+0,2.4988e-5,1.2174e-8,1.0016e-8,9.7260e-9,3.0303e-1
14427,CC(C)CC(C#N)NCC(COC(=O)[Au])O[Cu],1.2608e+0,4.7276e+2,3.1000e+1,1.2475e+0,3.2918e-5,2.9949e-8,1.5213e-8,1.4278e-8,2.4577e-1
14428,CN(C)CCCCNCC(COC(=O)[Au])O[Cu],1.4848e+0,4.7679e+2,3.1000e+1,1.2150e+0,1.1858e-4,5.3409e-8,3.0095e-8,2.7640e-8,1.5442e-1
14429,CC(N[Cu])C(=O)NCCCCCOC(=O)[Au],1.4706e+0,4.6075e+2,1.4000e+1,1.3013e+0,8.5815e-5,2.3412e-8,1.9915e-8,1.3603e-8,3.6334e-1
14430,C#CCC(CO[Cu])NC(=O)CC(C)(C)OC(=O)[Au],1.4396e+0,4.8576e+2,1.7000e+1,1.3302e+0,3.7887e-5,2.1179e-8,8.9858e-9,9.5727e-9,-4.5049e-1
14431,CC(N[Cu])C(=O)NCC(F)(F)CNC(=O)[Au],1.4076e+0,4.6769e+2,1.7000e+1,1.5255e+0,4.5734e-5,1.0641e-8,6.8095e-9,7.5105e-9,1.9317e-1
14432,CCCNC(=O)NCC(COC(=O)[Au])O[Cu],1.3230e+0,4.6272e+2,3.1000e+1,1.3695e+0,9.3252e-5,3.1310e-8,1.4950e-8,1.1234e-8,2.4219e-1
14433,CC(CNCCCN(C)CCO[Cu])OC(=O)[Au],1.4662e+0,4.7679e+2,1.3000e+1,1.2121e+0,1.5950e-4,7.4609e-8,2.8740e-8,4.9214e-8,1.3934e-1
14434,C=CC(C)(CNCCOCCO[Cu])OC(=O)[Au],1.4935e+0,4.7576e+2,1.4000e+1,1.2692e+0,1.0413e-4,3.4121e-8,1.7014e-8,2.0163e-8,3.1021e-1
14435,CN(CCCCCCNC(=O)[Au])CCCO[Cu],1.4783e+0,4.7482e+2,1.2000e+1,1.1783e+0,1.1949e-4,4.7064e-8,2.8344e-8,3.8679e-8,2.4117e-1
14436,CC(C)CNC(=O)C(CO[Cu])NC(=O)[Au],1.4361e+0,4.4672e+2,3.1000e+1,1.3134e+0,3.6887e-5,1.6443e-8,8.8037e-9,8.8110e-9,7.6101e-2
14437,CC(CNC(=O)CC(C)NC(=O)[Au])N[Cu],1.4299e+0,4.4574e+2,1.7000e+1,1.3333e+0,5.3237e-5,1.3605e-8,9.4295e-9,6.0533e-9,2.7130e-1
14438,C=C(Cl)CNC(CN[Cu])CNC(=O)[Au],1.4399e+0,4.5016e+2,2.6000e+1,1.4387e+0,9.6711e-5,2.6227e-8,1.9936e-8,1.1189e-8,-4.3951e-2
14439,CC(NCCCOCCO[Cu])C(C)OC(=O)[Au],1.4597e+0,4.7778e+2,1.3000e+1,1.2334e+0,9.8667e-5,3.3756e-8,3.1242e-8,3.8743e-8,4.1925e-1
14440,C#CCN(CCO[Cu])CCOC(=O)[Au],1.4010e+0,4.2969e+2,1.9000e+1,1.3174e+0,8.0584e-5,3.4573e-8,2.3954e-8,2.7463e-8,1.6126e-1
14441,CCN(CC(C)(C)OC(=O)[Au])C(=O)C(C)O[Cu],1.3485e+0,4.7576e+2,1.9000e+1,1.2686e+0,3.3841e-5,1.4136e-8,1.2756e-8,8.6141e-9,2.0854e-1
14442,CN(CCCCOC(=O)[Au])CCO[Cu],1.4873e+0,4.3373e+2,1.6000e+1,1.2520e+0,1.4343e-4,4.7277e-8,3.4444e-8,5.8151e-8,2.5572e-1
14443,CC(OC(=O)[Au])C(CN(C)C(C)C(=O)O)O[Cu],1.4784e+0,4.7773e+2,3.1000e+1,1.3614e+0,3.1948e-5,1.9729e-8,1.9533e-8,1.1617e-8,-3.2394e-1
14444,C=CCOCCN(CCO[Cu])CCOC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2572e+0,1.3696e-4,4.5608e-8,3.0051e-8,4.5780e-8,3.0884e-1
14445,CC(C)C(CO[Cu])NC(=O)CNC(=O)[Au],1.4013e+0,4.4672e+2,1.9000e+1,1.3188e+0,4.3203e-5,1.4570e-8,9.3047e-9,9.0883e-9,2.1439e-1
14446,COCCCN(C)CC(CO[Cu])OC(=O)[Au],1.3164e+0,4.6375e+2,3.1000e+1,1.2469e+0,1.5659e-4,6.6689e-8,3.1088e-8,3.8761e-8,2.3058e-1
14447,CC(CC(C)(C)O[Cu])NCC(C)OC(=O)[Au],1.4486e+0,4.6178e+2,1.7000e+1,1.1997e+0,5.6862e-5,6.2128e-8,1.9948e-8,2.1594e-8,-6.8770e-1
14448,CCCC(CCNC(=O)CCO[Cu])OC(=O)[Au],1.4392e+0,4.7576e+2,1.6000e+1,1.2977e+0,4.3688e-5,1.7596e-8,1.0652e-8,1.1582e-8,5.6294e-2
14449,COCCN(CCO[Cu])CCC(C)OC(=O)[Au],1.4920e+0,4.7778e+2,1.7000e+1,1.2455e+0,1.0076e-4,4.7843e-8,2.9824e-8,4.1997e-8,1.8945e-1
14450,CC(C)C(CNC(=O)[Au])CN(C)CCN[Cu],1.4628e+0,4.5981e+2,1.7000e+1,1.2006e+0,5.4595e-5,1.8944e-8,9.5523e-9,9.4280e-9,1.3074e-1
14451,CCCC(O[Cu])C(=O)NCC(C)NC(=O)[Au],1.4488e+0,4.6075e+2,1.9000e+1,1.2910e+0,2.9702e-5,1.5248e-8,9.4709e-9,8.4262e-9,9.9967e-2
14452,CC(CCNC(=O)[Au])NC(=O)CCN[Cu],1.3918e+0,4.4574e+2,1.6000e+1,1.3438e+0,6.1788e-5,1.4686e-8,1.0038e-8,1.0873e-8,2.3704e-1
14453,CC(C)CC(CO[Cu])NCC(C)(C)OC(=O)[Au],1.3482e+0,4.7581e+2,1.9000e+1,1.1530e+0,3.3874e-5,4.0196e-8,1.9988e-8,1.6102e-8,-5.4797e-1
14454,CN(CCCN[Cu])CCOCCNC(=O)[Au],1.4533e+0,4.6178e+2,1.3000e+1,1.2539e+0,1.6313e-4,3.6828e-8,2.4316e-8,3.3298e-8,3.4422e-1
14455,CC(C)(CNCCCC(C)(C)OC(=O)[Au])O[Cu],1.4389e+0,4.7581e+2,1.6000e+1,1.1795e+0,3.7855e-5,3.1158e-8,1.6068e-8,2.0500e-8,-9.5852e-3
14456,CC#CCC(CO[Cu])NC(=O)CCOC(=O)[Au],1.3809e+0,4.7173e+2,1.7000e+1,1.3469e+0,6.3302e-5,2.5318e-8,1.8450e-8,1.4652e-8,2.3340e-1
14457,CC(C)C(CNC(=O)CNC(=O)[Au])CO[Cu],1.4560e+0,4.6075e+2,1.7000e+1,1.3065e+0,5.8542e-5,1.9645e-8,1.3340e-8,6.5804e-9,2.0049e-1
14458,C=C(COC(=O)[Au])C(=O)NC(CO[Cu])C(C)C,1.3680e+0,4.7375e+2,1.7000e+1,1.3098e+0,4.6248e-5,1.6542e-8,1.2917e-8,1.1306e-8,1.6381e-1
14459,CC(O[Cu])C(=O)OCCCC(C)(C)OC(=O)[Au],1.4327e+0,4.7675e+2,1.6000e+1,1.2723e+0,2.3008e-5,1.6188e-8,1.3472e-8,1.4787e-8,-1.5415e-1
14460,CCN(CCOC(=O)[Au])CC(C)(O[Cu])C(F)F,1.4633e+0,4.8373e+2,1.9000e+1,1.3765e+0,5.8811e-5,2.8118e-8,1.9919e-8,1.7664e-8,-8.8597e-2
14461,CCCN(CC(COC(=O)[Au])O[Cu])C(C)(C)C,1.4916e+0,4.7581e+2,3.1000e+1,1.1907e+0,2.3901e-5,3.3070e-8,2.7760e-8,2.4087e-8,4.5420e-1
14462,CCOCCC(CN(C)CCOC(=O)[Au])O[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2178e+0,1.4752e-4,8.3882e-8,3.2090e-8,5.7815e-8,-2.9539e-1
14463,CCC(C)C(C)(CNC(=O)CO[Cu])OC(=O)[Au],1.3485e+0,4.7576e+2,1.9000e+1,1.2900e+0,3.4514e-5,1.3693e-8,8.2187e-9,6.7495e-9,1.6272e-1
14464,CCN(CCOCCO[Cu])C(C)COC(=O)[Au],1.4797e+0,4.7778e+2,1.4000e+1,1.2405e+0,1.1087e-4,4.8976e-8,2.8828e-8,4.7567e-8,1.4756e-1
14465,CC(OC(=O)[Au])C(O[Cu])C(=O)O,1.3709e+0,4.0661e+2,3.1000e+1,1.5149e+0,4.4451e-5,2.3372e-8,1.5341e-8,1.0929e-8,3.4297e-2
14466,CNC(CO[Cu])COC(=O)[Au],1.4537e+0,3.9164e+2,2.6000e+1,1.3587e+0,6.4224e-5,2.0584e-8,1.4271e-8,1.6567e-8,2.7750e-1
14467,CCCC(CNC(=O)C(C)NC(=O)[Au])O[Cu],1.4488e+0,4.6075e+2,1.9000e+1,1.3000e+0,3.5614e-5,1.6434e-8,1.4319e-8,8.5109e-9,3.4227e-1
14468,CC(C)(C)OC(=O)C(CNC(=O)[Au])N[Cu],1.4361e+0,4.4672e+2,3.1000e+1,1.3184e+0,3.5211e-5,1.2165e-8,8.3499e-9,6.0731e-9,1.1394e-1
14469,CC(CCNC(=O)CCO[Cu])OC(=O)[Au],1.3773e+0,4.4771e+2,1.6000e+1,1.3626e+0,8.3308e-5,1.6804e-8,1.9718e-8,1.4399e-8,5.0969e-1
14470,CCN(CC)CC(O[Cu])C(C)(C)OC(=O)[Au],1.3292e+0,4.6178e+2,3.1000e+1,1.1917e+0,2.9523e-5,2.2956e-8,1.8297e-8,9.5830e-9,-9.9270e-2
14471,CN(CCCCO[Cu])CCNC(=O)[Au],1.4957e+0,4.3274e+2,1.6000e+1,1.2385e+0,8.1946e-5,2.9246e-8,2.2923e-8,2.5703e-8,3.8972e-1
14472,CN(CCCCN[Cu])CCOC(=O)[Au],1.4957e+0,4.3274e+2,1.6000e+1,1.2404e+0,1.1171e-4,3.0693e-8,3.0704e-8,3.0125e-8,3.2412e-1
14473,CCC(CN(CCOC)CCO[Cu])OC(=O)[Au],1.3361e+0,4.7778e+2,1.9000e+1,1.2314e+0,1.0511e-4,5.2675e-8,1.8661e-8,3.6754e-8,7.3588e-2
14474,NC(=O)C(O[Cu])C(OC(=O)[Au])C(N)=O,1.3160e+0,4.3463e+2,3.1000e+1,1.6536e+0,6.6277e-5,9.2031e-9,1.1913e-8,5.8114e-9,4.6647e-1
14475,CCN(CCN[Cu])CC(COC)OC(=O)[Au],1.4345e+0,4.6277e+2,1.9000e+1,1.2511e+0,1.2995e-4,3.7657e-8,2.6009e-8,2.7200e-8,1.2410e-1
14476,C=CC(C)(OC(=O)[Au])C(=O)NC(C)CN[Cu],1.4634e+0,4.5874e+2,1.9000e+1,1.3130e+0,7.6501e-5,2.8224e-8,2.0774e-8,1.3174e-8,1.3202e-1
14477,CC(CNCC(CF)OC(=O)[Au])O[Cu],1.4721e+0,4.3769e+2,1.9000e+1,1.3433e+0,4.4649e-5,2.6149e-8,1.9345e-8,1.5909e-8,-4.7723e-2
14478,C=CC(=O)N(C)CC(C)(CO[Cu])COC(=O)[Au],1.4950e+0,4.7375e+2,2.6000e+1,1.3323e+0,4.6164e-5,2.7974e-8,1.4590e-8,1.2892e-8,-1.1476e-1
14479,CC(C)CCCN(CCN[Cu])CCNC(=O)[Au],1.3606e+0,4.7384e+2,1.9000e+1,1.1690e+0,6.0803e-5,2.8786e-8,1.0640e-8,1.2948e-8,-8.5781e-2
14480,CCC(CN(C)CCCCO[Cu])NC(=O)[Au],1.4053e+0,4.6080e+2,1.6000e+1,1.1811e+0,6.4635e-5,3.0887e-8,2.1642e-8,2.6333e-8,2.6298e-1
14481,CN(CCCN[Cu])CCCOC(=O)[Au],1.4957e+0,4.3274e+2,1.6000e+1,1.2285e+0,8.5705e-5,4.0833e-8,2.0318e-8,3.0135e-8,7.7093e-2
14482,CCN(CCN(C)C)CC(CO[Cu])OC(=O)[Au],1.4848e+0,4.7679e+2,3.1000e+1,1.2253e+0,1.0702e-4,3.7161e-8,1.9672e-8,2.8003e-8,2.5066e-1
14483,COCCN(CC(C)OC(=O)[Au])C(C)CO[Cu],1.3361e+0,4.7778e+2,1.9000e+1,1.2408e+0,8.2103e-5,4.6059e-8,2.6744e-8,2.9649e-8,4.4302e-2
14484,CCN(CC(C)(C)OC(=O)[Au])C(=O)CO[Cu],1.4418e+0,4.6174e+2,1.9000e+1,1.3158e+0,2.4376e-5,1.1450e-8,7.3261e-9,9.4496e-9,9.3396e-2
14485,CCCC(C)(CO[Cu])NC(=O)COC(=O)[Au],1.4418e+0,4.6174e+2,1.9000e+1,1.3261e+0,4.9164e-5,1.3756e-8,8.8852e-9,8.0830e-9,9.9066e-2
14486,CCN(CCOCCO[Cu])CCOC(=O)[Au],1.4491e+0,4.6375e+2,1.4000e+1,1.2564e+0,1.6642e-4,4.8804e-8,2.7104e-8,5.3469e-8,3.3432e-1
14487,CC(C)C(C)(CNC(=O)[Au])NC(=O)CN[Cu],1.4559e+0,4.5977e+2,1.9000e+1,1.2992e+0,2.4470e-5,8.9039e-9,6.2030e-9,5.8691e-9,4.4537e-2
14488,CSCCCNC(CO[Cu])COC(=O)[Au],1.3308e+0,4.6579e+2,2.6000e+1,1.3201e+0,6.6409e-5,3.2933e-8,1.8781e-8,2.9568e-8,-1.1586e-1
14489,O=C(CC(CN[Cu])OC(=O)[Au])NCCC(F)F,1.4455e+0,4.8270e+2,3.1000e+1,1.5053e+0,3.7524e-5,1.9359e-8,9.5474e-9,7.6465e-9,-1.3913e-1
14490,CCOCCN(C)CC(CO[Cu])OC(=O)[Au],1.3164e+0,4.6375e+2,3.1000e+1,1.2398e+0,9.4839e-5,3.9057e-8,1.9035e-8,2.6776e-8,2.2882e-1
14491,CCC(NC(=O)[Au])C(=O)NOCC(C)N[Cu],1.4489e+0,4.6174e+2,1.7000e+1,1.3600e+0,6.3568e-5,1.7537e-8,1.0964e-8,9.5027e-9,-1.3396e-2
14492,C#CC(C)N(C)CC(CO[Cu])OC(=O)[Au],1.4596e+0,4.4372e+2,3.1000e+1,1.2795e+0,3.4472e-5,2.7915e-8,1.5020e-8,1.3813e-8,-2.8235e-1
14493,CC(C)(CONC(=O)C(C)(C)OC(=O)[Au])O[Cu],1.4923e+0,4.7773e+2,1.7000e+1,1.3344e+0,5.0025e-5,2.1827e-8,9.1676e-9,8.8957e-9,-2.0735e-1
14494,CC(C)N(CCO[Cu])CCOCCOC(=O)[Au],1.4797e+0,4.7778e+2,1.4000e+1,1.2439e+0,1.6908e-4,5.5047e-8,3.0113e-8,4.0050e-8,1.5104e-2
14495,CCOCCN(CCCOC(=O)[Au])CCO[Cu],1.4920e+0,4.7778e+2,1.7000e+1,1.2483e+0,1.9463e-4,6.6574e-8,3.2061e-8,5.1350e-8,1.9389e-1
14496,CCCCN(C)C(=O)C(COC(=O)[Au])N[Cu],1.3360e+0,4.6075e+2,3.1000e+1,1.2784e+0,4.0055e-5,2.3478e-8,2.1521e-8,1.3021e-8,-2.5536e-1
14497,CC(CO[Cu])NCC(OC(=O)[Au])C(C)(C)C,1.4415e+0,4.6178e+2,1.9000e+1,1.1763e+0,3.0789e-5,2.7798e-8,1.2214e-8,1.6548e-8,-2.4523e-1
14498,CCCCC(=O)NC(CO[Cu])COC(=O)[Au],1.3575e+0,4.6174e+2,2.6000e+1,1.3117e+0,5.7621e-5,2.1377e-8,1.2837e-8,1.2163e-8,1.1888e-1
14499,CC(=O)C(C)(C)NCC(CO[Cu])OC(=O)[Au],1.3295e+0,4.6174e+2,3.1000e+1,1.2942e+0,3.3992e-5,2.1374e-8,9.8342e-9,1.5447e-8,-2.8177e-1
14500,COCC(CNCCCCCOC(=O)[Au])O[Cu],1.4797e+0,4.7778e+2,1.4000e+1,1.2304e+0,1.1786e-4,6.0909e-8,3.1436e-8,5.0595e-8,1.1798e-1
14501,CCN(CCCO[Cu])CCOCCNC(=O)[Au],1.4662e+0,4.7679e+2,1.3000e+1,1.2298e+0,2.3838e-4,5.8383e-8,3.6473e-8,3.6474e-8,3.2691e-1
14502,COCCN(CCCCOC(=O)[Au])CCO[Cu],1.4260e+0,4.7778e+2,1.6000e+1,1.2476e+0,1.6858e-4,5.2807e-8,2.8669e-8,5.7224e-8,1.2289e-1
14503,C=C(CO[Cu])C(=O)N(C)CC(C)(C)OC(=O)[Au],1.3680e+0,4.7375e+2,1.7000e+1,1.3074e+0,8.8039e-5,3.6960e-8,2.5187e-8,2.0239e-8,-3.4639e-2
14504,CCN(CCCOC(=O)[Au])CCO[Cu],1.4007e+0,4.3373e+2,1.7000e+1,1.2471e+0,1.1434e-4,5.0133e-8,2.1217e-8,4.0927e-8,1.7755e-1
14505,CN(CCOCCOC(=O)[Au])CC(C)(C)O[Cu],1.4797e+0,4.7778e+2,1.4000e+1,1.2372e+0,1.3335e-4,4.7976e-8,2.5336e-8,3.8234e-8,2.5783e-1
14506,COCCCCN(CCO[Cu])CCOC(=O)[Au],1.3361e+0,4.7778e+2,1.9000e+1,1.2362e+0,1.5081e-4,7.1949e-8,3.2856e-8,5.5054e-8,5.9878e-2
14507,CC(C)C(CNC(=O)CN[Cu])NC(=O)[Au],1.4087e+0,4.4574e+2,1.9000e+1,1.3279e+0,8.4517e-5,1.8241e-8,1.6248e-8,8.6171e-9,5.5420e-2
14508,CC(CCN(C)CCOCCN[Cu])OC(=O)[Au],1.4662e+0,4.7679e+2,1.3000e+1,1.2267e+0,1.6940e-4,5.1715e-8,2.8319e-8,5.0527e-8,2.6112e-1
14509,CC(C)(CCC(N[Cu])C(=O)O)NC(=O)[Au],1.3462e+0,4.4672e+2,2.2000e+1,1.3557e+0,5.8291e-5,1.6612e-8,1.1638e-8,8.7506e-9,2.2927e-1
14510,CC(CNCCCOCCOC(=O)[Au])O[Cu],1.4393e+0,4.6375e+2,1.3000e+1,1.2476e+0,2.0507e-4,5.7584e-8,4.4857e-8,5.0687e-8,3.2583e-1
14511,C=C(CO[Cu])C(=O)N(C)CCCOC(=O)[Au],1.4128e+0,4.5972e+2,1.6000e+1,1.3440e+0,8.7822e-5,2.7138e-8,2.3784e-8,2.8264e-8,4.1962e-1
